4.694150000000000000e+05,3.078000000000000000e+03
4.694350000000000000e+05,3.071000000000000000e+03
4.694550000000000000e+05,3.065000000000000000e+03
4.694750000000000000e+05,3.072000000000000000e+03
4.694950000000000000e+05,3.073000000000000000e+03
4.695150000000000000e+05,3.062000000000000000e+03
4.695350000000000000e+05,3.071000000000000000e+03
4.695550000000000000e+05,3.057000000000000000e+03
4.695750000000000000e+05,3.064000000000000000e+03
4.695950000000000000e+05,3.052000000000000000e+03
4.696150000000000000e+05,3.051000000000000000e+03
4.696350000000000000e+05,3.044000000000000000e+03
4.696550000000000000e+05,3.050000000000000000e+03
4.696750000000000000e+05,3.046000000000000000e+03
4.696950000000000000e+05,3.062000000000000000e+03
4.697150000000000000e+05,3.075000000000000000e+03
4.697350000000000000e+05,3.098000000000000000e+03
4.697550000000000000e+05,3.187000000000000000e+03
4.697750000000000000e+05,3.210000000000000000e+03
4.697950000000000000e+05,3.164000000000000000e+03
4.698150000000000000e+05,3.189000000000000000e+03
4.698350000000000000e+05,3.158000000000000000e+03
4.698550000000000000e+05,3.099000000000000000e+03
4.698750000000000000e+05,3.100000000000000000e+03
4.698950000000000000e+05,3.115000000000000000e+03
4.699150000000000000e+05,3.083000000000000000e+03
4.699350000000000000e+05,3.089000000000000000e+03
4.699550000000000000e+05,3.075000000000000000e+03
4.699750000000000000e+05,3.048000000000000000e+03
4.699950000000000000e+05,3.086000000000000000e+03
4.700150000000000000e+05,3.091000000000000000e+03
4.700350000000000000e+05,3.086000000000000000e+03
4.700550000000000000e+05,3.054000000000000000e+03
4.700750000000000000e+05,3.096000000000000000e+03
4.700950000000000000e+05,3.066000000000000000e+03
4.701150000000000000e+05,3.068000000000000000e+03
4.701350000000000000e+05,3.066000000000000000e+03
4.701550000000000000e+05,3.077000000000000000e+03
4.701750000000000000e+05,3.059000000000000000e+03
4.701950000000000000e+05,3.070000000000000000e+03
4.702150000000000000e+05,3.059000000000000000e+03
4.702350000000000000e+05,3.058000000000000000e+03
4.702550000000000000e+05,3.054000000000000000e+03
4.702750000000000000e+05,3.054000000000000000e+03
4.702950000000000000e+05,3.062000000000000000e+03
4.703150000000000000e+05,3.035000000000000000e+03
4.703350000000000000e+05,3.048000000000000000e+03
4.703550000000000000e+05,3.042000000000000000e+03
4.703750000000000000e+05,3.038000000000000000e+03
4.703950000000000000e+05,3.038000000000000000e+03
4.704150000000000000e+05,3.044000000000000000e+03
4.704350000000000000e+05,3.048000000000000000e+03
4.704550000000000000e+05,3.030000000000000000e+03
4.704750000000000000e+05,3.096000000000000000e+03
4.704950000000000000e+05,3.142000000000000000e+03
4.705150000000000000e+05,3.216000000000000000e+03
4.705350000000000000e+05,3.233000000000000000e+03
4.705550000000000000e+05,3.205000000000000000e+03
4.705750000000000000e+05,3.202000000000000000e+03
4.705950000000000000e+05,3.146000000000000000e+03
4.706150000000000000e+05,3.131000000000000000e+03
4.706350000000000000e+05,3.125000000000000000e+03
4.706550000000000000e+05,3.111000000000000000e+03
4.706750000000000000e+05,3.091000000000000000e+03
4.706950000000000000e+05,3.082000000000000000e+03
4.707150000000000000e+05,3.080000000000000000e+03
4.707350000000000000e+05,3.078000000000000000e+03
4.707550000000000000e+05,3.085000000000000000e+03
4.707750000000000000e+05,3.077000000000000000e+03
4.707950000000000000e+05,3.074000000000000000e+03
4.708150000000000000e+05,3.069000000000000000e+03
4.708350000000000000e+05,3.052000000000000000e+03
4.708550000000000000e+05,3.060000000000000000e+03
4.708750000000000000e+05,3.029000000000000000e+03
4.708950000000000000e+05,3.055000000000000000e+03
4.709150000000000000e+05,3.053000000000000000e+03
4.709350000000000000e+05,3.031000000000000000e+03
4.709550000000000000e+05,3.050000000000000000e+03
4.709750000000000000e+05,3.033000000000000000e+03
4.709950000000000000e+05,2.993000000000000000e+03
4.710150000000000000e+05,3.034000000000000000e+03
4.710350000000000000e+05,3.018000000000000000e+03
4.710550000000000000e+05,3.017000000000000000e+03
4.710750000000000000e+05,3.015000000000000000e+03
4.710950000000000000e+05,3.014000000000000000e+03
4.711150000000000000e+05,3.001000000000000000e+03
4.711350000000000000e+05,3.007000000000000000e+03
4.711550000000000000e+05,3.002000000000000000e+03
4.711750000000000000e+05,3.005000000000000000e+03
4.711950000000000000e+05,2.992000000000000000e+03
4.712150000000000000e+05,3.008000000000000000e+03
4.712350000000000000e+05,2.959000000000000000e+03
4.712550000000000000e+05,3.037000000000000000e+03
4.712750000000000000e+05,3.142000000000000000e+03
4.713000000000000000e+05,3.251000000000000000e+03
4.713150000000000000e+05,3.286000000000000000e+03
4.713350000000000000e+05,3.275000000000000000e+03
4.713550000000000000e+05,3.260000000000000000e+03
4.713750000000000000e+05,3.247000000000000000e+03
4.713950000000000000e+05,3.207000000000000000e+03
4.714150000000000000e+05,3.183000000000000000e+03
4.714350000000000000e+05,3.143000000000000000e+03
4.714550000000000000e+05,3.136000000000000000e+03
4.714750000000000000e+05,3.089000000000000000e+03
4.714950000000000000e+05,3.114000000000000000e+03
4.715150000000000000e+05,3.056000000000000000e+03
4.715350000000000000e+05,3.097000000000000000e+03
4.715550000000000000e+05,3.057000000000000000e+03
4.715750000000000000e+05,3.092000000000000000e+03
4.715950000000000000e+05,3.080000000000000000e+03
4.716150000000000000e+05,3.074000000000000000e+03
4.716350000000000000e+05,3.074000000000000000e+03
